last_payment_amnt,total_received_principal,term_ordinal,total_payment_investors,total_payment,term_since_last_pay_mth,purpose_small_business,inquiries_last_6mths,interest_rate,purpose_credit_card,funded_amount,installment,loan_amount,funded_amount_investors,interest_rate,revolving_utillization,purpose_small_business,debt_to_income_ratio,verification_status_Verified,purpose_major_purchase,repay_fail
519.94,9509.51,0,11561.41,11957.47,23.0,0,3.0,11.14,0,15850.0,519.94,15850.0,15325.0,11.14,0.237,0,9.5,1,0,1
469.86,8164.21,1,18534.22,18534.22,32.0,0,1.0,16.77,0,19000.0,469.86,19000.0,19000.0,16.77,0.696,0,18.09,1,0,1
3312.4,12250.0,1,17349.08,17384.55998,49.0,0,2.0,15.27,0,12250.0,293.17,12250.0,12225.0,15.27,0.938,0,13.34,1,0,0
421.15,11999.99,0,14741.13,14919.77094,37.0,0,0.0,14.74,0,12000.0,414.45,12000.0,11854.03973,14.74,0.485,0,4.62,1,0,0
352.12,14650.0,1,21134.66,21174.99712,60.0,0,0.0,15.57,0,14650.0,352.93,14650.0,14622.98498,15.57,0.886,0,14.56,1,0,0
255.57,500.0,0,553.45,582.5816055,18.0,0,0.0,11.41,0,500.0,16.47,500.0,475.0,11.41,0.906,0,3.69,0,0,0
508.26,23000.0,1,29234.41,29588.17995,60.0,0,0.0,10.37,0,23000.0,492.88,23000.0,22725.0,10.37,0.194,0,18.73,1,0,0
3917.9,4200.0,0,0.0,4316.38,4.0,0,2.0,8.63,1,4200.0,132.84,4200.0,0.0,8.63,0.0,0,19.48,0,0,0
2587.15,9000.0,0,10238.1,10582.7121,28.0,0,0.0,11.48,1,9000.0,296.72,9000.0,8715.260767,11.48,0.722,0,18.93,1,0,0
8017.8550000000005,26008.03,1,30777.455,32150.9887785,1.0,1,2.0,13.49,0,29812.5,805.17,29550.0,27575.0,13.49,0.122,1,8.98,1,0,0
987.98,2000.0,1,2631.07,2664.372117,37.0,0,1.0,14.17,0,2000.0,46.72,2000.0,1975.0,14.17,0.247,0,17.07,0,0,0
114.2,3000.0,0,3664.42,3664.418852,37.0,0,0.0,13.49,1,3000.0,101.8,3000.0,3000.0,13.49,0.685,0,14.73,1,0,0
543.34,21599.99,1,30777.455,31736.96228,60.0,0,3.0,16.32,1,21600.0,528.95,24000.0,21600.0,16.32,0.84,0,4.81,1,0,0
552.46,12355.32,1,20551.89,20572.41,34.0,0,0.0,11.71,1,25000.0,552.46,25000.0,24975.0,11.71,0.533,0,13.77,1,0,1
2482.61,4000.0,0,4385.18,4385.18326,16.0,0,1.0,8.9,0,4000.0,127.02,4000.0,4000.0,8.9,0.708,0,22.63,0,0,0
26.41,5502.38,0,7510.52,8565.93,20.0,0,1.0,18.29,0,12000.0,435.58,12000.0,10525.00155,18.29,0.697,0,14.8,0,0,1
264.06,7200.0,0,8151.08,8891.977687,36.0,0,1.0,14.26,0,7200.0,247.01,7200.0,6653.03984,14.26,0.634,0,18.13,1,0,0
452.53,12000.0,0,15156.19,15603.96083,36.0,0,4.0,17.93,0,12000.0,433.41,16000.0,11698.35914,17.93,0.967,0,13.08,1,0,0
1850.07,10000.0,0,11209.79,11209.78973,31.0,0,0.0,7.74,0,10000.0,312.19,10000.0,10000.0,7.74,0.141,0,2.38,1,0,0
400.71,3000.0,0,3536.3,3536.301663,34.0,0,2.0,11.11,0,3000.0,98.38,3000.0,3000.0,11.11,0.649,0,21.58,1,0,0
83.75,25000.0,1,25843.74,25947.53483,17.0,0,1.0,12.69,0,25000.0,564.87,25000.0,24900.0,12.69,0.178,0,5.56,1,0,0
246.49,6900.0,0,7955.88,8013.952288,36.0,0,0.0,9.99,0,6900.0,222.62,6900.0,6850.0,9.99,0.312,0,15.42,1,0,0
124.45,2218.55,0,2607.36,2607.36,21.0,0,3.0,7.51,0,4000.0,124.45,4000.0,4000.0,7.51,0.044,0,15.63,1,0,1
54.17,368.12,0,647.26,647.26,13.0,0,3.0,16.29,0,1500.0,52.96,1500.0,1500.0,16.29,0.854,0,8.97,0,0,1
75.42,745.79,1,2587.64,2587.64,18.0,0,5.0,20.9,0,5900.0,159.29,5900.0,5900.0,20.9,0.982,0,18.82,0,0,1
88.76,2500.0,0,3072.32,3072.324019,37.0,0,1.0,13.92,0,2500.0,85.35,2500.0,2500.0,13.92,0.873,0,16.54,0,0,0
419.02,11000.0,0,13895.16,13926.80824,37.0,0,1.0,16.02,0,11000.0,386.84,11000.0,10975.0,16.02,0.751,0,8.87,1,0,0
165.2,4874.99,0,492.54,5906.451086,37.0,0,1.0,12.92,1,4875.0,164.08,7000.0,476.1240012,12.92,0.905,0,9.06,0,0,0
266.0,7500.0,0,1330.4,9579.185221,36.0,0,5.0,16.65,1,7500.0,266.1,7500.0,1276.701454,16.65,0.643,0,17.92,0,0,0
324.42,5734.58,0,7356.8,7375.23,22.0,0,0.0,10.37,0,10000.0,324.42,10000.0,9975.0,10.37,0.274,0,3.02,1,0,1
1707.54,5500.0,0,5691.55,6260.704085,27.0,0,3.0,9.25,0,5500.0,175.54,5500.0,5000.0,9.25,0.863,0,22.56,1,0,0
6105.01,10000.0,0,10053.4,10103.92,2.0,0,1.0,7.74,0,10000.0,312.19,10000.0,9950.0,7.74,0.058,0,7.7,1,0,0
6639.16,16000.0,0,19093.17,19093.17039,25.0,0,1.0,13.49,0,16000.0,542.89,16000.0,16000.0,13.49,0.368,0,3.65,1,0,0
2907.39,12000.0,0,13207.98,13207.97974,29.0,0,0.0,6.62,0,12000.0,368.45,12000.0,12000.0,6.62,0.353,0,4.17,1,0,0
502.07,15000.0,0,8496.15,17604.92205,36.0,0,3.0,10.71,0,15000.0,489.03,15000.0,7396.32,10.71,0.386,0,6.9,0,0,0
430.26,12000.0,0,14397.8,14397.79942,37.0,0,0.0,12.23,0,12000.0,399.9,12000.0,12000.0,12.23,0.829,0,9.93,0,0,0
650.16,11069.87,0,1783.31,13269.8,26.0,0,4.0,8.38,0,18000.0,567.22,18000.0,2424.991692,8.38,0.121,0,5.25,0,0,1
165.12,5150.0,0,5801.19,5801.189857,36.0,0,2.0,7.9,0,5150.0,161.15,5150.0,5150.0,7.9,0.0,0,0.0,1,0,0
134.13,5000.0,1,7411.4,7486.260052,60.0,0,2.0,17.19,0,5000.0,124.78,5000.0,4950.0,17.19,0.687,0,11.4,1,0,0
404.94,9270.5,1,16980.36,17007.48,42.0,0,2.0,19.03,0,15600.0,404.94,15600.0,15575.0,19.03,0.805,0,5.88,1,0,1
45.92,5101.53,1,15629.73,15629.73,29.0,0,3.0,20.99,0,15000.0,405.72,15000.0,15000.0,20.99,0.811,0,8.1,1,0,1
1016.15,8688.59,0,451.73,11652.75,26.0,0,3.0,11.22,0,15450.0,507.46,15450.0,600.0,11.22,0.343,0,13.5,0,0,1
163.74,6000.0,1,8908.85,8983.716519,60.0,0,1.0,17.19,0,6000.0,149.73,6000.0,5950.0,17.19,0.677,0,9.19,0,0,0
2769.02,4000.0,0,0.0,4534.820823,14.0,0,1.0,13.55,0,4000.0,135.84,4000.0,0.0,13.55,0.53,0,17.63,0,0,0
3996.21,7000.0,0,7819.71,7819.712762,19.0,0,3.0,9.91,0,7000.0,225.58,7000.0,7000.0,9.91,0.423,0,7.39,0,0,0
3654.14,12000.0,0,13398.24,13409.16405,27.0,0,1.0,7.9,0,12000.0,375.49,12000.0,11990.99861,7.9,0.401,0,7.57,1,0,0
497.94,13750.0,0,15673.96,15673.96467,14.0,0,0.0,14.96,0,13750.0,476.39,13750.0,13750.0,14.96,0.54,0,24.12,0,0,0
165.56,5000.0,0,5631.06,5631.061539,36.0,0,0.0,7.88,0,5000.0,156.41,5000.0,5000.0,7.88,0.314,0,19.3,1,0,0
204.24,1581.09,1,3471.05,3471.05,17.0,0,0.0,18.25,0,8000.0,204.24,8000.0,8000.0,18.25,0.911,0,20.37,1,0,1
610.06,16800.0,0,20379.87,20410.24106,36.0,0,0.0,13.11,0,16800.0,566.92,16800.0,16775.0,13.11,0.78,0,24.52,0,0,0
505.06,778.18,1,9058.16,9081.8,4.0,0,1.0,19.66,0,19200.0,505.06,25000.0,19150.0,19.66,0.476,0,21.33,1,0,1
671.61,10000.0,0,10927.39,11594.05067,36.0,0,0.0,9.88,0,10000.0,322.11,10000.0,9425.0,9.88,0.475,0,7.44,0,0,0
975.37,11500.0,0,12664.87,12692.45767,31.0,0,0.0,7.51,0,11500.0,357.78,11500.0,11475.0,7.51,0.299,0,9.12,1,0,0
4007.57,16500.0,1,22829.09,22933.32996,51.0,0,0.0,14.27,0,16500.0,386.24,16500.0,16425.0,14.27,0.525,0,19.71,1,0,0
285.55,9000.0,0,10138.01,10138.00778,36.0,0,0.0,7.9,1,9000.0,281.62,9000.0,9000.0,7.9,0.931,0,12.48,1,0,0
3659.07,12000.0,0,13337.1,13337.09884,27.0,0,1.0,7.51,0,12000.0,373.33,12000.0,12000.0,7.51,0.184,0,15.64,0,0,0
39.76,1200.0,0,1371.71,1371.707465,36.0,0,2.0,8.9,0,1200.0,38.11,1200.0,1200.0,8.9,0.235,0,9.15,0,0,0
7444.87,9000.0,0,8764.48,9390.523172,9.0,0,3.0,7.14,0,9000.0,278.48,9000.0,8400.0,7.14,0.245,0,9.79,1,0,0
1861.49,5000.0,0,5751.01,5751.010868,25.0,0,0.0,10.38,0,5000.0,162.23,5000.0,5000.0,10.38,0.288,0,3.8,0,0,0
84.97,2500.0,0,1747.42,2955.900393,36.0,0,5.0,11.22,0,2500.0,82.11,2500.0,1478.38,11.22,0.092,0,0.4,0,0,0
8017.8550000000005,16000.0,1,23418.51,23491.92253,33.0,0,0.0,20.89,0,16000.0,431.87,16000.0,15950.0,20.89,0.926,0,8.04,1,0,0
252.42,1802.09,0,0.0,2523.9,10.0,0,1.0,12.92,0,7500.0,252.42,7500.0,0.0,12.92,0.358,0,17.54,0,0,1
63.68,10000.0,0,12250.27,12250.26836,38.0,0,0.0,13.49,0,10000.0,339.31,10000.0,10000.0,13.49,0.974,0,11.34,0,0,0
457.0,12000.0,0,12723.38,13331.45591,32.0,0,0.0,7.68,0,12000.0,374.29,12000.0,11452.89559,7.68,0.576,0,20.74,1,0,0
410.76,8898.28,1,14785.02,14785.02,36.0,0,1.0,14.65,0,17400.0,410.76,17400.0,17400.0,14.65,0.697,0,11.25,1,0,1
3010.74,6000.0,0,7071.32,7071.324493,21.0,0,1.0,13.49,0,6000.0,203.59,6000.0,6000.0,13.49,0.584,0,16.27,0,0,0
168.24,5000.0,0,5821.33,5840.768964,37.0,0,0.0,10.38,0,5000.0,162.23,5000.0,4985.303452,10.38,0.695,0,14.25,0,0,0
1536.66,6600.0,0,8120.0,8119.998198,30.0,0,1.0,14.46,0,6600.0,227.05,6600.0,6600.0,14.46,0.862,0,21.22,1,0,0
8017.8550000000005,25000.0,1,28829.67,28829.66511,16.0,0,2.0,12.69,0,25000.0,564.87,25000.0,25000.0,12.69,0.0,0,4.15,1,0,0
713.21,7000.0,0,8450.15,8450.150002,34.0,1,0.0,12.69,0,7000.0,234.82,7000.0,7000.0,12.69,0.488,1,19.28,0,0,0
71.61,2000.0,0,2373.96,2373.962224,37.0,0,3.0,11.49,0,2000.0,65.95,2000.0,2000.0,11.49,0.043,0,6.5,1,1,0
3463.14,6000.0,0,6789.27,6817.674294,19.0,0,2.0,11.49,0,6000.0,197.83,6000.0,5975.0,11.49,0.395,0,6.84,1,0,0
171.88,2500.0,0,3058.0,3058.004267,36.0,0,3.0,13.61,0,2500.0,84.98,2500.0,2500.0,13.61,0.797,0,9.31,1,0,0
364.62,11106.97,1,16849.42,16874.96,44.0,1,0.0,11.71,0,16500.0,364.62,16500.0,16475.0,11.71,0.23,1,3.13,1,0,1
61.17,1500.0,0,1790.82,1790.824324,36.0,0,0.0,11.89,0,1500.0,49.75,1500.0,1500.0,11.89,0.641,0,16.87,1,0,0
18.1,5750.0,0,6587.88,6587.878141,38.0,0,0.0,8.9,0,5750.0,182.59,5750.0,5750.0,8.9,0.498,0,11.58,1,0,0
519.28,7000.0,0,7834.78,7834.780001,34.0,0,0.0,7.51,0,7000.0,217.78,7000.0,7000.0,7.51,0.576,0,16.33,0,0,0
111.06,3000.0,0,3013.22,3368.550292,37.0,0,0.0,7.68,0,3000.0,93.58,3000.0,2684.179382,7.68,0.003,0,3.77,1,1,0
8017.8550000000005,20000.0,0,22674.65,23073.31068,22.0,0,1.0,11.36,0,20000.0,658.23,20000.0,19664.19626,11.36,0.187,0,10.51,0,0,0
563.9,17000.0,0,19934.78,19934.77999,36.0,0,0.0,10.65,0,17000.0,553.75,17000.0,17000.0,10.65,0.801,0,18.63,1,0,0
324.79,2500.0,0,2621.99,2933.905823,28.0,0,5.0,13.11,0,2500.0,84.37,2500.0,2253.880906,13.11,0.129,0,18.73,1,0,0
1298.5,18000.0,1,26223.47,26259.94002,59.0,1,1.0,16.02,0,18000.0,437.92,18000.0,17975.0,16.02,0.971,1,9.03,1,0,0
2986.3,6000.0,0,6988.29,7017.527624,21.0,0,1.0,12.84,1,6000.0,201.71,6000.0,5975.0,12.84,0.403,0,24.27,1,0,0
1603.11,8500.0,0,7638.61,9763.582101,31.0,0,1.0,9.45,0,8500.0,272.09,8500.0,6650.0,9.45,0.266,0,17.33,0,0,0
578.13,9100.0,0,9878.58,9933.162271,32.0,0,0.0,6.03,0,9100.0,276.97,9100.0,9050.0,6.03,0.298,0,13.15,1,0,0
201.0,6779.1,0,8808.53,8943.43,35.0,1,0.0,16.7,0,7750.0,275.14,7750.0,7664.83919,16.7,0.715,1,19.52,0,0,1
149.18,4500.0,0,5220.4,5220.400001,37.0,0,1.0,9.91,0,4500.0,145.02,4500.0,4500.0,9.91,0.082,0,16.89,0,0,0
37.91,13000.0,0,15877.14,15877.13568,24.0,0,0.0,15.7,0,13000.0,455.15,13000.0,13000.0,15.7,0.567,0,15.14,0,0,0
169.93,4800.0,0,5374.35,5374.351633,37.0,0,0.0,7.49,0,4800.0,149.29,4800.0,4800.0,7.49,0.489,0,18.22,0,0,0
170.5,5000.0,0,5572.04,5600.041478,37.0,0,1.0,7.51,1,5000.0,155.56,5000.0,4975.0,7.51,0.166,0,3.88,1,0,0
163.96,2837.08,0,3570.54,3606.64,22.0,0,2.0,11.11,0,5000.0,163.96,5000.0,4950.0,11.11,0.48,0,21.0,1,0,1
77.0,927.17,0,1262.6,1262.6,21.0,0,1.0,10.25,0,2000.0,64.77,2000.0,2000.0,10.25,0.062,0,17.04,1,0,1
456.19,12400.0,0,15146.53,15146.53374,37.0,0,0.0,13.49,0,12400.0,420.74,12400.0,12400.0,13.49,0.971,0,18.87,1,0,0
185.0,433.33,0,884.37,884.37,6.0,0,0.0,11.48,0,5000.0,164.85,5000.0,5000.0,11.48,0.904,0,9.92,0,0,1
2018.23,4800.0,0,5837.49,5837.487119,25.0,0,1.0,14.79,0,4800.0,165.91,4800.0,4800.0,14.79,0.9,0,6.96,0,0,0
180.12,5000.0,0,6070.07,6070.070215,37.0,0,2.0,13.06,0,5000.0,168.62,5000.0,5000.0,13.06,0.729,0,12.64,1,0,0
114.45,3000.0,0,3622.81,3622.809999,37.0,0,0.0,12.69,0,3000.0,100.64,3000.0,3000.0,12.69,0.367,0,8.19,0,0,0
171.17,3700.0,0,4169.77,4169.774159,31.0,0,1.0,9.62,0,3700.0,118.73,3700.0,3700.0,9.62,0.054,0,2.62,1,0,0
738.09,4800.0,0,5338.0,5338.002696,32.0,0,0.0,7.14,0,4800.0,148.52,4800.0,4800.0,7.14,0.237,0,16.39,0,1,0
943.3,15793.74,0,20751.38,20751.38,22.0,0,0.0,12.99,0,28000.0,821.53,28000.0,27575.0,12.99,0.881,0,15.14,1,0,1
8017.8550000000005,21000.0,0,23840.67,23869.08366,19.0,0,2.0,11.11,0,21000.0,688.61,21000.0,20975.0,11.11,0.889,0,11.0,1,0,0
382.95,4432.24,1,10689.68,10689.68,25.0,0,0.0,18.25,0,15000.0,382.95,15000.0,15000.0,18.25,0.477,0,21.41,1,0,1
3116.48,8000.0,1,8633.96,8952.701091,31.0,0,3.0,6.17,1,8000.0,155.3,8000.0,7758.355146,6.17,0.516,0,22.67,1,0,0
4186.87,5000.0,0,5323.19,5323.189322,9.0,0,0.0,10.59,0,5000.0,162.73,5000.0,5000.0,10.59,0.175,0,3.75,1,0,0
169.63,343.11,0,717.96,717.96,3.0,0,4.0,13.48,0,5000.0,169.63,5000.0,5000.0,13.48,0.394,0,11.21,0,0,1
4719.57,26008.03,0,28496.87,28496.86571,8.0,0,0.0,15.62,0,27050.0,821.53,27050.0,27050.0,15.62,0.647,0,24.38,1,0,0
8017.8550000000005,15000.0,1,18127.51,18528.9752,30.0,0,0.0,11.71,0,15000.0,331.48,15000.0,14675.0,11.71,0.896,0,20.8,1,1,0
1587.96,25000.0,1,30777.455,32150.9887785,46.0,0,2.0,16.82,0,25000.0,618.9,25000.0,24768.97413,16.82,0.709,0,23.34,1,0,0
1665.48,4200.0,0,4698.52,4726.65382,25.0,0,0.0,8.9,0,4200.0,133.37,4200.0,4175.0,8.9,0.504,0,4.54,0,0,0
8017.8550000000005,16000.0,0,16199.74,16199.74333,2.0,0,5.0,14.96,0,16000.0,554.32,16000.0,16000.0,14.96,0.887,0,17.06,0,0,0
74.86,2000.0,0,1964.32,2244.940137,37.0,0,0.0,7.66,0,2000.0,62.36,2000.0,1750.0,7.66,0.302,0,4.5,0,0,0
97.17,464.47,1,1130.61,1130.61,11.0,0,2.0,15.95,0,4000.0,97.17,4000.0,4000.0,15.95,0.318,0,3.68,1,0,1
30.02,10000.0,0,6825.92,11517.41322,24.0,1,2.0,10.95,0,10000.0,327.14,10000.0,6131.77,10.95,0.574,1,5.68,1,0,0
81.66,2500.0,0,2784.72,2784.718115,36.0,0,1.0,7.14,0,2500.0,77.35,2500.0,2500.0,7.14,0.588,0,3.76,0,0,0
485.95,13250.0,0,14622.54,15225.83157,36.0,0,1.0,9.25,0,13250.0,422.89,18000.0,12725.0,9.25,0.625,0,20.07,0,0,0
501.96,5868.15,0,7512.15,7524.3,15.0,0,2.0,10.36,0,15475.0,501.96,25000.0,15450.0,10.36,0.298,0,11.55,1,0,1
2451.31,4800.0,0,5799.24,5799.244307,21.0,0,0.0,15.62,0,4800.0,167.86,4800.0,4800.0,15.62,0.901,0,12.35,0,0,0
3852.54,7000.0,0,8035.38,8035.380615,20.0,0,0.0,11.99,0,7000.0,232.47,7000.0,7000.0,11.99,0.79,0,18.72,1,0,0
138.53,992.43,1,2483.82,2483.82,19.0,0,1.0,21.67,0,5050.0,138.53,5050.0,5050.0,21.67,0.182,0,10.45,0,0,1
2436.76,3250.0,0,3445.4,3445.401488,11.0,0,0.0,7.51,0,3250.0,101.12,3250.0,3250.0,7.51,0.312,0,13.85,0,1,0
322.05,12800.0,1,15949.45,16552.8856,61.0,0,1.0,10.62,0,12800.0,275.89,20000.0,12433.12,10.62,0.043,0,16.07,1,0,0
622.57,1211.9,0,1733.55,1863.24,3.0,0,5.0,14.84,1,18000.0,622.57,18000.0,16050.62,14.84,0.655,0,18.6,1,0,1
83.81,1000.0,0,1308.52,1308.521013,37.0,0,1.0,18.39,0,1000.0,36.35,1000.0,1000.0,18.39,0.958,0,11.12,0,0,0
69.66,133.94,0,208.86,208.86,3.0,0,5.0,15.33,0,2000.0,69.66,2000.0,2000.0,15.33,0.161,0,8.45,1,0,1
355.77,10200.0,0,12519.74,12535.04056,36.0,0,2.0,13.92,1,10200.0,348.2,10200.0,10188.83737,13.92,0.716,0,9.48,0,0,0
8017.8550000000005,20000.0,0,7606.4,23225.63357,19.0,0,0.0,13.04,0,20000.0,674.27,20000.0,6550.0,13.04,0.593,0,7.02,0,0,0
496.77,15000.0,0,17673.19,17715.84322,37.0,0,1.0,11.14,0,15000.0,492.06,15000.0,14964.90769,11.14,0.0,0,0.0,1,0,0
1336.22,4000.0,0,4425.26,4425.256588,27.0,0,0.0,7.29,1,4000.0,124.04,4000.0,4000.0,7.29,0.691,0,28.8,0,0,0
3720.55,4000.0,0,3834.1,4089.702787,4.0,0,0.0,6.99,0,4000.0,123.5,4000.0,3750.0,6.99,0.359,0,21.28,0,0,0
478.44,14000.0,0,15869.79,16012.7583,37.0,0,0.0,8.94,1,14000.0,444.81,14000.0,13875.0,8.94,0.509,0,10.89,0,0,0
233.79,7000.0,0,8368.78,8368.779452,36.0,0,2.0,11.99,0,7000.0,232.47,7000.0,7000.0,11.99,0.118,0,15.42,1,0,0
4658.05,8000.0,0,9208.41,9208.411213,18.0,0,0.0,12.69,1,8000.0,268.36,8000.0,8000.0,12.69,0.817,0,16.86,1,0,0
5256.95,12000.0,0,14153.76,14169.93571,20.0,0,0.0,14.96,0,12000.0,415.74,12000.0,11987.88113,14.96,0.732,0,19.78,0,0,0
116.33,3000.0,0,3633.09,3663.618827,36.0,0,1.0,13.47,0,3000.0,101.77,3000.0,2975.0,13.47,0.538,0,19.75,0,0,0
371.97,10000.0,0,12594.36,12594.36383,37.0,0,0.0,15.65,0,10000.0,349.85,10000.0,10000.0,15.65,0.826,0,24.0,0,0,0
144.77,4000.0,0,4779.16,4779.163928,36.0,0,1.0,11.71,0,4000.0,132.31,4000.0,4000.0,11.71,0.343,0,8.9,1,0,0
1554.79,5000.0,0,1003.82,5736.142592,27.0,0,5.0,9.83,0,5000.0,160.94,5000.0,875.0,9.83,0.117,0,0.67,0,0,0
3212.72,5000.0,0,5766.27,5766.266915,17.0,0,1.0,13.99,0,5000.0,170.87,5000.0,5000.0,13.99,0.932,0,23.25,1,0,0
5469.49,8000.0,1,9400.4,9400.398939,25.0,0,1.0,10.38,0,8000.0,171.48,8000.0,8000.0,10.38,0.187,0,19.8,1,0,0
163.69,5000.0,0,5557.03,5557.025543,37.0,0,0.0,6.99,1,5000.0,154.37,5000.0,5000.0,6.99,0.018,0,17.79,0,0,0
291.74,6000.0,0,6914.4,6914.402784,29.0,0,0.0,11.14,0,6000.0,196.83,6000.0,6000.0,11.14,0.116,0,0.52,0,1,0
1994.69,4200.0,0,4588.32,4588.317775,22.0,0,1.0,7.14,0,4200.0,129.95,4200.0,4200.0,7.14,0.023,0,1.45,0,0,0
28.01,6000.0,0,6368.84,6368.844467,21.0,0,0.0,6.76,0,6000.0,184.61,6000.0,6000.0,6.76,0.28,0,17.15,1,0,0
5621.24,6000.0,0,5947.07,6205.626207,4.0,0,0.0,10.65,0,6000.0,195.44,6000.0,5750.0,10.65,0.263,0,7.26,0,0,0
669.84,25000.0,0,28179.03,30622.63906,37.0,0,1.0,13.85,1,25000.0,821.53,25000.0,23083.34323,13.85,0.352,0,6.9,0,0,0
174.88,5000.0,0,5894.87,5924.49687,37.0,0,3.0,11.36,0,5000.0,164.56,5000.0,4975.0,11.36,0.368,0,10.81,0,1,0
6912.75,10000.0,0,11287.35,11287.34613,15.0,0,1.0,13.06,0,10000.0,337.23,10000.0,10000.0,13.06,0.91,0,11.02,1,0,0
609.23,1500.0,0,1614.9,1614.89741,15.0,0,3.0,7.9,0,1500.0,46.94,1500.0,1500.0,7.9,0.62,0,22.45,0,0,0
483.49,14000.0,0,7984.17,17174.01625,36.0,0,3.0,13.79,0,14000.0,477.06,14000.0,6977.563365,13.79,0.63,0,3.7,1,0,0
59.03,4525.0,0,4977.77,4977.768506,30.0,1,3.0,7.49,0,4525.0,140.74,6000.0,4525.0,7.49,0.078,1,19.06,0,0,0
2547.38,10000.0,0,8206.62,11695.56359,30.0,0,1.0,10.95,0,10000.0,327.14,10000.0,7279.05,10.95,0.0,0,3.81,0,0,0
2000.54,21000.0,0,1032.67,24095.73896,35.0,1,2.0,9.2,0,21000.0,669.76,21000.0,900.0,9.2,0.012,1,2.7,0,0,0
891.93,4500.0,0,5434.02,5434.018004,31.0,0,0.0,12.99,0,4500.0,151.61,4500.0,4500.0,12.99,0.698,0,19.61,0,0,0
140.53,1331.26,0,2087.32,2087.32,15.0,0,0.0,15.95,0,4000.0,140.53,4000.0,4000.0,15.95,0.005,0,12.56,1,1,1
201.16,6000.0,0,6768.59,6768.591483,36.0,0,1.0,8.0,0,6000.0,188.02,6000.0,6000.0,8.0,0.012,0,7.41,0,0,0
3316.12,8000.0,0,3591.48,9577.21483,24.0,0,3.0,13.75,0,8000.0,272.46,8000.0,3000.0,13.75,0.725,0,13.2,0,0,0
412.77,12000.0,0,14375.2,14435.3454,37.0,0,0.0,12.42,1,12000.0,400.99,12000.0,11950.0,12.42,0.788,0,14.18,1,0,0
331.11,10000.0,0,10888.66,11196.56943,36.0,0,0.0,7.49,1,10000.0,311.02,10000.0,9725.0,7.49,0.041,0,8.44,1,0,0
60.84,204.45,0,614.31,622.08,4.0,0,0.0,5.99,0,2000.0,60.84,2000.0,1975.0,5.99,0.241,0,2.06,0,0,1
697.87,3500.0,0,4240.58,4240.579117,32.0,0,0.0,13.23,0,3500.0,118.32,3500.0,3500.0,13.23,0.127,0,0.45,1,0,0
7293.78,8575.0,0,9378.75,9378.749454,8.0,0,2.0,15.27,0,8575.0,298.4,8575.0,8575.0,15.27,0.692,0,24.58,0,0,0
380.16,10000.0,0,12594.36,12594.36383,37.0,0,0.0,15.65,0,10000.0,349.85,10000.0,10000.0,15.65,0.611,0,11.9,1,0,0
8017.8550000000005,20000.0,0,20010.08,21146.70814,6.0,0,1.0,12.18,0,20000.0,666.0,20000.0,18925.0,12.18,0.747,0,12.96,0,0,0
1742.44,4750.0,0,4317.56,5330.722473,26.0,0,0.0,8.49,0,4750.0,149.93,4750.0,3933.112648,8.49,0.249,0,17.04,0,0,0
259.93,8000.0,0,8840.46,9009.389322,36.0,0,1.0,7.88,0,8000.0,250.25,8000.0,7850.0,7.88,0.442,0,3.97,0,0,0
715.5,7200.0,0,8356.7,8356.700054,34.0,0,2.0,9.99,0,7200.0,232.29,7200.0,7200.0,9.99,0.546,0,3.48,1,0,0
187.76,5000.0,0,6039.33,6039.332116,37.0,0,1.0,12.69,0,5000.0,167.73,5000.0,5000.0,12.69,0.322,0,7.75,1,0,0
170.05,1174.67,1,1930.24,2377.2,15.0,0,4.0,15.95,0,7000.0,170.05,7000.0,6793.52,15.95,0.759,0,15.79,0,0,1
230.17,7000.0,0,6683.41,7797.307558,36.0,0,1.0,7.14,0,7000.0,216.58,7000.0,6000.0,7.14,0.424,0,15.74,0,0,0
375.38,2114.25,0,2619.06,2623.74,7.0,0,1.0,7.88,0,12000.0,375.38,12000.0,11996.24119,7.88,0.165,0,6.81,1,0,1
8017.8550000000005,24000.0,1,30702.46,32150.9887785,43.0,0,0.0,13.49,0,24000.0,552.12,24000.0,23052.79899,13.49,0.744,0,14.63,1,0,0
4741.64,5025.0,1,5145.66,5276.929643,7.0,0,1.0,10.36,0,5025.0,107.66,5025.0,4900.0,10.36,0.86,0,13.88,0,0,0
3486.64,6000.0,0,6405.94,6405.942921,18.0,0,0.0,6.03,0,6000.0,182.62,6000.0,6000.0,6.03,0.154,0,11.39,0,0,0
1633.57,6000.0,0,6300.35,6326.708161,12.0,0,0.0,7.51,1,6000.0,186.67,6000.0,5975.0,7.51,0.327,0,0.88,1,0,0
961.87,10000.0,0,10647.52,11194.77255,35.0,0,1.0,7.51,0,10000.0,311.11,10000.0,9512.26341,7.51,0.147,0,18.72,1,0,0
2000.12,8606.75,0,14056.38,14112.72,18.0,0,1.0,18.3,0,25000.0,821.53,25000.0,24900.0,18.3,0.469,0,7.28,0,0,1
8017.8550000000005,26008.03,1,30777.455,32150.9887785,32.0,0,0.0,11.71,0,29700.0,656.32,29550.0,27575.0,11.71,0.436,0,16.04,1,0,0
842.22,2150.0,0,2314.71,2369.821428,24.0,0,0.0,7.29,0,2150.0,66.68,2150.0,2100.0,7.29,0.179,0,18.57,1,1,0
